timestamp,measurement,payload
2025-08-18 02:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 29145.6, ""max_total_power"": 32016.0, ""min_total_power"": 27696.0, ""phase_imbalance_percent"": 141.7654808959157, ""avg_power_l1"": 18216.0, ""avg_power_l2"": 4443.2, ""avg_power_l3"": 6486.4, ""avg_power_factor"": 0.9580000000000001, ""avg_voltage_l1"": 237.49333333333334, ""avg_voltage_l2"": 238.0166666666667, ""avg_voltage_l3"": 237.06666666666663, ""voltage_stability_cv"": 0.14319482791547317, ""peak_events_count"": 0.0, ""avg_neutral_current"": 126.87999999999998, ""max_neutral_current"": 145.6, ""power_trend_percent"": 8.208871420550254, ""avg_reactive_power"": 7949.866666666667, ""reactive_to_active_ratio"": 27.276387058995756, ""load_variability_cv"": 4.127798867237149, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-18 02:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 30600.533333333333, ""max_total_power"": 34656.0, ""min_total_power"": 28528.0, ""phase_imbalance_percent"": 129.87486056887897, ""avg_power_l1"": 18224.533333333333, ""avg_power_l2"": 4977.066666666667, ""avg_power_l3"": 7398.933333333333, ""avg_power_factor"": 0.9413333333333334, ""avg_voltage_l1"": 237.45666666666665, ""avg_voltage_l2"": 237.86333333333334, ""avg_voltage_l3"": 237.15666666666664, ""voltage_stability_cv"": 0.08410700943390768, ""peak_events_count"": 0.0, ""avg_neutral_current"": 124.58666666666666, ""max_neutral_current"": 142.4, ""power_trend_percent"": -6.794514898443136, ""avg_reactive_power"": 10238.933333333332, ""reactive_to_active_ratio"": 33.459983268265475, ""load_variability_cv"": 4.92486750760574, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-18 02:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 30039.466666666667, ""max_total_power"": 32432.0, ""min_total_power"": 28192.0, ""phase_imbalance_percent"": 146.43668773524607, ""avg_power_l1"": 18905.066666666666, ""avg_power_l2"": 4242.133333333333, ""avg_power_l3"": 6892.266666666666, ""avg_power_factor"": 0.9649999999999999, ""avg_voltage_l1"": 237.26666666666668, ""avg_voltage_l2"": 237.6766666666667, ""avg_voltage_l3"": 236.86, ""voltage_stability_cv"": 0.13072584487227965, ""peak_events_count"": 0.0, ""avg_neutral_current"": 127.89333333333336, ""max_neutral_current"": 158.4, ""power_trend_percent"": 1.2220864348405733, ""avg_reactive_power"": 7523.733333333334, ""reactive_to_active_ratio"": 25.04616149421206, ""load_variability_cv"": 3.919397793395279, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-18 02:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 30192.533333333333, ""max_total_power"": 32880.0, ""min_total_power"": 28288.0, ""phase_imbalance_percent"": 125.94372118492872, ""avg_power_l1"": 17881.6, ""avg_power_l2"": 5206.4, ""avg_power_l3"": 7104.533333333334, ""avg_power_factor"": 0.9533333333333335, ""avg_voltage_l1"": 236.6833333333333, ""avg_voltage_l2"": 237.13, ""avg_voltage_l3"": 236.25, ""voltage_stability_cv"": 0.22637622553492764, ""peak_events_count"": 0.0, ""avg_neutral_current"": 122.24, ""max_neutral_current"": 150.4, ""power_trend_percent"": 6.623376623376628, ""avg_reactive_power"": 8878.4, ""reactive_to_active_ratio"": 29.40594584091431, ""load_variability_cv"": 4.830610120545633, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-18 03:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 29819.2, ""max_total_power"": 32176.0, ""min_total_power"": 28336.0, ""phase_imbalance_percent"": 111.8742286848742, ""avg_power_l1"": 17124.8, ""avg_power_l2"": 6004.8, ""avg_power_l3"": 6689.6, ""avg_power_factor"": 0.9566666666666668, ""avg_voltage_l1"": 235.84666666666666, ""avg_voltage_l2"": 236.09333333333336, ""avg_voltage_l3"": 235.41666666666669, ""voltage_stability_cv"": 0.10557638663900822, ""peak_events_count"": 0.0, ""avg_neutral_current"": 118.98666666666666, ""max_neutral_current"": 137.6, ""power_trend_percent"": -2.330617716819637, ""avg_reactive_power"": 8215.466666666667, ""reactive_to_active_ratio"": 27.55092915526462, ""load_variability_cv"": 3.849539579123241, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99333333333333, ""frequency_deviation"": 0.006666666666667709}"
2025-08-18 03:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 31117.866666666665, ""max_total_power"": 34032.0, ""min_total_power"": 28336.0, ""phase_imbalance_percent"": 103.10218352586293, ""avg_power_l1"": 17277.866666666665, ""avg_power_l2"": 6583.466666666666, ""avg_power_l3"": 7256.533333333334, ""avg_power_factor"": 0.9546666666666667, ""avg_voltage_l1"": 235.59333333333333, ""avg_voltage_l2"": 235.86666666666665, ""avg_voltage_l3"": 235.07333333333332, ""voltage_stability_cv"": 0.19861486545947574, ""peak_events_count"": 0.0, ""avg_neutral_current"": 118.18666666666668, ""max_neutral_current"": 134.4, ""power_trend_percent"": 1.6196503271479163, ""avg_reactive_power"": 8937.066666666668, ""reactive_to_active_ratio"": 28.72004936071025, ""load_variability_cv"": 5.2638300475937445, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-18 03:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 36615.46666666667, ""max_total_power"": 52240.0, ""min_total_power"": 29312.0, ""phase_imbalance_percent"": 101.81489789378624, ""avg_power_l1"": 20009.066666666666, ""avg_power_l2"": 7582.4, ""avg_power_l3"": 9024.0, ""avg_power_factor"": 0.934, ""avg_voltage_l1"": 235.98, ""avg_voltage_l2"": 236.64666666666665, ""avg_voltage_l3"": 235.88, ""voltage_stability_cv"": 0.14336006114734695, ""peak_events_count"": 8.0, ""avg_neutral_current"": 138.66666666666666, ""max_neutral_current"": 185.6, ""power_trend_percent"": 67.30709315609099, ""avg_reactive_power"": 14044.266666666666, ""reactive_to_active_ratio"": 38.35610452413552, ""load_variability_cv"": 25.059597040723652, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-18 03:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 81661.33333333333, ""max_total_power"": 101296.0, ""min_total_power"": 50816.0, ""phase_imbalance_percent"": 50.19952323417039, ""avg_power_l1"": 30450.133333333335, ""avg_power_l2"": 18773.333333333332, ""avg_power_l3"": 32437.866666666665, ""avg_power_factor"": 0.842333333333333, ""avg_voltage_l1"": 234.67666666666668, ""avg_voltage_l2"": 235.50666666666666, ""avg_voltage_l3"": 234.98999999999995, ""voltage_stability_cv"": 0.26563838072131785, ""peak_events_count"": 3.0, ""avg_neutral_current"": 146.45333333333335, ""max_neutral_current"": 180.8, ""power_trend_percent"": 39.13680781758958, ""avg_reactive_power"": 51852.8, ""reactive_to_active_ratio"": 63.49737125689842, ""load_variability_cv"": 16.796852619336295, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-18 04:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 51414.933333333334, ""max_total_power"": 81024.0, ""min_total_power"": 31808.0, ""phase_imbalance_percent"": 75.45512069126481, ""avg_power_l1"": 23994.666666666668, ""avg_power_l2"": 11062.933333333332, ""avg_power_l3"": 16357.333333333334, ""avg_power_factor"": 0.8803333333333333, ""avg_voltage_l1"": 236.38666666666666, ""avg_voltage_l2"": 236.9066666666667, ""avg_voltage_l3"": 236.4033333333333, ""voltage_stability_cv"": 0.9191821744656153, ""peak_events_count"": 6.0, ""avg_neutral_current"": 146.4, ""max_neutral_current"": 177.6, ""power_trend_percent"": -45.301921317474836, ""avg_reactive_power"": 27608.533333333333, ""reactive_to_active_ratio"": 53.697499040486285, ""load_variability_cv"": 25.233729711671803, ""anomaly_score"": 1.0, ""avg_frequency"": 49.973333333333336, ""frequency_deviation"": 0.02666666666666373}"
2025-08-18 04:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 44031.46666666667, ""max_total_power"": 56288.0, ""min_total_power"": 37008.0, ""phase_imbalance_percent"": 98.14799113361353, ""avg_power_l1"": 22264.533333333333, ""avg_power_l2"": 7859.2, ""avg_power_l3"": 13907.733333333334, ""avg_power_factor"": 0.8879999999999999, ""avg_voltage_l1"": 237.8033333333333, ""avg_voltage_l2"": 238.36666666666667, ""avg_voltage_l3"": 238.02666666666664, ""voltage_stability_cv"": 0.1759409461631901, ""peak_events_count"": 2.0, ""avg_neutral_current"": 143.52, ""max_neutral_current"": 200.0, ""power_trend_percent"": -1.1884434123352137, ""avg_reactive_power"": 22329.066666666666, ""reactive_to_active_ratio"": 50.71161230150558, ""load_variability_cv"": 12.028420571556, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-18 04:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 41842.666666666664, ""max_total_power"": 56304.0, ""min_total_power"": 34096.0, ""phase_imbalance_percent"": 108.97966987445034, ""avg_power_l1"": 20950.4, ""avg_power_l2"": 5750.4, ""avg_power_l3"": 15141.866666666667, ""avg_power_factor"": 0.9030000000000001, ""avg_voltage_l1"": 237.2533333333333, ""avg_voltage_l2"": 237.73333333333338, ""avg_voltage_l3"": 237.18999999999997, ""voltage_stability_cv"": 0.15586623728803026, ""peak_events_count"": 2.0, ""avg_neutral_current"": 126.4, ""max_neutral_current"": 188.8, ""power_trend_percent"": -7.805017511257224, ""avg_reactive_power"": 19594.666666666668, ""reactive_to_active_ratio"": 46.82939264546556, ""load_variability_cv"": 14.111498603589212, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-18 04:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 67465.06666666667, ""max_total_power"": 105088.0, ""min_total_power"": 35616.0, ""phase_imbalance_percent"": 78.33150193285216, ""avg_power_l1"": 26581.333333333332, ""avg_power_l2"": 11634.133333333333, ""avg_power_l3"": 29249.6, ""avg_power_factor"": 0.8519999999999999, ""avg_voltage_l1"": 237.16333333333333, ""avg_voltage_l2"": 237.60666666666665, ""avg_voltage_l3"": 237.25, ""voltage_stability_cv"": 0.20212982237268, ""peak_events_count"": 12.0, ""avg_neutral_current"": 123.30666666666666, ""max_neutral_current"": 179.20000000000002, ""power_trend_percent"": 130.59595733572013, ""avg_reactive_power"": 42718.933333333334, ""reactive_to_active_ratio"": 63.32007873704515, ""load_variability_cv"": 35.28935559141066, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-18 05:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 50252.8, ""max_total_power"": 82336.0, ""min_total_power"": 36480.0, ""phase_imbalance_percent"": 92.41276107997962, ""avg_power_l1"": 23363.733333333334, ""avg_power_l2"": 7883.733333333334, ""avg_power_l3"": 19005.333333333332, ""avg_power_factor"": 0.8503333333333334, ""avg_voltage_l1"": 236.43333333333328, ""avg_voltage_l2"": 236.81999999999996, ""avg_voltage_l3"": 236.41666666666669, ""voltage_stability_cv"": 0.26124928127349756, ""peak_events_count"": 5.0, ""avg_neutral_current"": 142.45333333333335, ""max_neutral_current"": 201.6, ""power_trend_percent"": -1.6478660913863932, ""avg_reactive_power"": 30933.866666666665, ""reactive_to_active_ratio"": 61.556503650874504, ""load_variability_cv"": 24.786861570700502, ""anomaly_score"": 1.0, ""avg_frequency"": 49.989999999999995, ""frequency_deviation"": 0.010000000000005116}"
2025-08-18 05:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 66188.26666666666, ""max_total_power"": 98720.0, ""min_total_power"": 42928.0, ""phase_imbalance_percent"": 79.90540115871495, ""avg_power_l1"": 28908.266666666666, ""avg_power_l2"": 11278.933333333332, ""avg_power_l3"": 26001.066666666666, ""avg_power_factor"": 0.8326666666666668, ""avg_voltage_l1"": 237.21666666666667, ""avg_voltage_l2"": 237.76999999999995, ""avg_voltage_l3"": 237.23999999999998, ""voltage_stability_cv"": 0.4250047688368107, ""peak_events_count"": 7.0, ""avg_neutral_current"": 161.06666666666666, ""max_neutral_current"": 200.0, ""power_trend_percent"": -16.680685522027126, ""avg_reactive_power"": 43594.666666666664, ""reactive_to_active_ratio"": 65.86464469029758, ""load_variability_cv"": 21.89048447599758, ""anomaly_score"": 1.0, ""avg_frequency"": 49.983333333333334, ""frequency_deviation"": 0.01666666666666572}"
2025-08-18 05:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 65224.0, ""max_total_power"": 94384.0, ""min_total_power"": 39152.0, ""phase_imbalance_percent"": 149.1083036918926, ""avg_power_l1"": 38300.26666666667, ""avg_power_l2"": 5882.133333333333, ""avg_power_l3"": 21041.6, ""avg_power_factor"": 0.8553333333333335, ""avg_voltage_l1"": 237.18333333333337, ""avg_voltage_l2"": 238.19333333333333, ""avg_voltage_l3"": 237.71, ""voltage_stability_cv"": 0.1745230424652627, ""peak_events_count"": 8.0, ""avg_neutral_current"": 267.4133333333333, ""max_neutral_current"": 380.8, ""power_trend_percent"": -28.939484721390063, ""avg_reactive_power"": 39998.933333333334, ""reactive_to_active_ratio"": 61.32548346212029, ""load_variability_cv"": 28.79602779335452, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-18 05:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 47276.26666666667, ""max_total_power"": 69008.0, ""min_total_power"": 38352.0, ""phase_imbalance_percent"": 108.83092855611835, ""avg_power_l1"": 24473.6, ""avg_power_l2"": 7323.2, ""avg_power_l3"": 15479.466666666667, ""avg_power_factor"": 0.8313333333333335, ""avg_voltage_l1"": 237.71, ""avg_voltage_l2"": 238.50333333333336, ""avg_voltage_l3"": 238.20666666666665, ""voltage_stability_cv"": 0.16275515079363714, ""peak_events_count"": 1.0, ""avg_neutral_current"": 169.11999999999998, ""max_neutral_current"": 224.0, ""power_trend_percent"": 20.42578532082774, ""avg_reactive_power"": 31604.266666666666, ""reactive_to_active_ratio"": 66.85017429464256, ""load_variability_cv"": 13.31276307043347, ""anomaly_score"": 1.0, ""avg_frequency"": 49.976666666666674, ""frequency_deviation"": 0.023333333333326323}"
2025-08-18 06:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 53410.13333333333, ""max_total_power"": 63856.0, ""min_total_power"": 47760.0, ""phase_imbalance_percent"": 78.81949992011505, ""avg_power_l1"": 23011.733333333334, ""avg_power_l2"": 8979.2, ""avg_power_l3"": 21419.2, ""avg_power_factor"": 0.7453333333333333, ""avg_voltage_l1"": 238.21, ""avg_voltage_l2"": 238.78666666666672, ""avg_voltage_l3"": 238.48333333333338, ""voltage_stability_cv"": 0.13597493355188975, ""peak_events_count"": 0.0, ""avg_neutral_current"": 152.05333333333334, ""max_neutral_current"": 198.4, ""power_trend_percent"": 0.21632981024785214, ""avg_reactive_power"": 47190.933333333334, ""reactive_to_active_ratio"": 88.3557676945199, ""load_variability_cv"": 7.363947030610342, ""anomaly_score"": 1.0, ""avg_frequency"": 49.95333333333334, ""frequency_deviation"": 0.04666666666665975}"
2025-08-18 06:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 51972.26666666667, ""max_total_power"": 63680.0, ""min_total_power"": 45056.0, ""phase_imbalance_percent"": 75.37866349232412, ""avg_power_l1"": 22654.933333333334, ""avg_power_l2"": 9596.266666666666, ""avg_power_l3"": 19721.066666666666, ""avg_power_factor"": 0.7876666666666667, ""avg_voltage_l1"": 237.56666666666666, ""avg_voltage_l2"": 238.10666666666665, ""avg_voltage_l3"": 237.8633333333333, ""voltage_stability_cv"": 0.16955939097709427, ""peak_events_count"": 1.0, ""avg_neutral_current"": 146.61333333333332, ""max_neutral_current"": 217.6, ""power_trend_percent"": -3.2180819997663903, ""avg_reactive_power"": 40183.46666666667, ""reactive_to_active_ratio"": 77.31713324029226, ""load_variability_cv"": 8.862720229671249, ""anomaly_score"": 1.0, ""avg_frequency"": 49.983333333333334, ""frequency_deviation"": 0.01666666666666572}"
2025-08-18 06:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 62768.0, ""max_total_power"": 90688.0, ""min_total_power"": 45456.0, ""phase_imbalance_percent"": 84.50675503441244, ""avg_power_l1"": 26218.666666666668, ""avg_power_l2"": 9434.133333333333, ""avg_power_l3"": 27115.2, ""avg_power_factor"": 0.7836666666666667, ""avg_voltage_l1"": 237.26000000000005, ""avg_voltage_l2"": 237.79666666666668, ""avg_voltage_l3"": 237.57, ""voltage_stability_cv"": 0.1303900736391484, ""peak_events_count"": 9.0, ""avg_neutral_current"": 150.61333333333334, ""max_neutral_current"": 209.6, ""power_trend_percent"": 49.459527400703855, ""avg_reactive_power"": 49500.8, ""reactive_to_active_ratio"": 78.8631149630385, ""load_variability_cv"": 21.922057751166225, ""anomaly_score"": 1.0, ""avg_frequency"": 49.986666666666665, ""frequency_deviation"": 0.013333333333335418}"
2025-08-18 06:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 72251.2, ""max_total_power"": 95808.0, ""min_total_power"": 50736.0, ""phase_imbalance_percent"": 95.83896184423234, ""avg_power_l1"": 28479.466666666667, ""avg_power_l2"": 10345.066666666668, ""avg_power_l3"": 33426.666666666664, ""avg_power_factor"": 0.7916666666666666, ""avg_voltage_l1"": 236.76000000000002, ""avg_voltage_l2"": 237.4933333333333, ""avg_voltage_l3"": 237.21666666666658, ""voltage_stability_cv"": 0.14495150060612763, ""peak_events_count"": 2.0, ""avg_neutral_current"": 143.09333333333333, ""max_neutral_current"": 200.0, ""power_trend_percent"": 6.05444941080861, ""avg_reactive_power"": 54881.6, ""reactive_to_active_ratio"": 75.95943043160528, ""load_variability_cv"": 15.323831986239073, ""anomaly_score"": 1.0, ""avg_frequency"": 49.986666666666665, ""frequency_deviation"": 0.013333333333335418}"
2025-08-18 07:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 61965.333333333336, ""max_total_power"": 97472.0, ""min_total_power"": 45456.0, ""phase_imbalance_percent"": 84.6976804234626, ""avg_power_l1"": 25705.066666666666, ""avg_power_l2"": 9382.933333333332, ""avg_power_l3"": 26877.333333333332, ""avg_power_factor"": 0.8153333333333334, ""avg_voltage_l1"": 235.84999999999997, ""avg_voltage_l2"": 236.19666666666666, ""avg_voltage_l3"": 235.77666666666664, ""voltage_stability_cv"": 1.1369508410360094, ""peak_events_count"": 5.0, ""avg_neutral_current"": 141.76000000000002, ""max_neutral_current"": 235.2, ""power_trend_percent"": -0.6983750228227215, ""avg_reactive_power"": 43601.066666666666, ""reactive_to_active_ratio"": 70.36364418814821, ""load_variability_cv"": 20.09060642559081, ""anomaly_score"": 1.0, ""avg_frequency"": 49.96000000000001, ""frequency_deviation"": 0.03999999999999204}"
2025-08-18 07:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 74385.06666666667, ""max_total_power"": 94304.0, ""min_total_power"": 47600.0, ""phase_imbalance_percent"": 104.33922220947574, ""avg_power_l1"": 34442.13333333333, ""avg_power_l2"": 8571.2, ""avg_power_l3"": 31371.733333333334, ""avg_power_factor"": 0.7683333333333334, ""avg_voltage_l1"": 231.94333333333336, ""avg_voltage_l2"": 232.8433333333333, ""avg_voltage_l3"": 232.25666666666672, ""voltage_stability_cv"": 0.1706935847154166, ""peak_events_count"": 5.0, ""avg_neutral_current"": 226.45333333333332, ""max_neutral_current"": 321.6, ""power_trend_percent"": -1.0276794803432083, ""avg_reactive_power"": 60597.86666666667, ""reactive_to_active_ratio"": 81.46509693701962, ""load_variability_cv"": 20.030753938258584, ""anomaly_score"": 1.0, ""avg_frequency"": 49.986666666666665, ""frequency_deviation"": 0.013333333333335418}"
2025-08-18 07:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 61882.666666666664, ""max_total_power"": 83648.0, ""min_total_power"": 44496.0, ""phase_imbalance_percent"": 103.19141601310005, ""avg_power_l1"": 28734.4, ""avg_power_l2"": 7448.533333333334, ""avg_power_l3"": 25699.733333333334, ""avg_power_factor"": 0.7503333333333334, ""avg_voltage_l1"": 233.85333333333332, ""avg_voltage_l2"": 234.53666666666666, ""avg_voltage_l3"": 233.98666666666662, ""voltage_stability_cv"": 0.8910844817189807, ""peak_events_count"": 6.0, ""avg_neutral_current"": 204.15999999999997, ""max_neutral_current"": 324.8, ""power_trend_percent"": -12.62369370202534, ""avg_reactive_power"": 53486.933333333334, ""reactive_to_active_ratio"": 86.432819098509, ""load_variability_cv"": 18.221073545717474, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99333333333333, ""frequency_deviation"": 0.006666666666667709}"
2025-08-18 07:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 55970.666666666664, ""max_total_power"": 81200.0, ""min_total_power"": 43520.0, ""phase_imbalance_percent"": 113.18500166754013, ""avg_power_l1"": 25647.466666666667, ""avg_power_l2"": 4603.2, ""avg_power_l3"": 25720.0, ""avg_power_factor"": 0.7506666666666667, ""avg_voltage_l1"": 235.1, ""avg_voltage_l2"": 235.88333333333333, ""avg_voltage_l3"": 235.18666666666667, ""voltage_stability_cv"": 0.1999940808042525, ""peak_events_count"": 3.0, ""avg_neutral_current"": 183.67999999999998, ""max_neutral_current"": 307.2, ""power_trend_percent"": 9.186258912262101, ""avg_reactive_power"": 48288.0, ""reactive_to_active_ratio"": 86.27376244699605, ""load_variability_cv"": 16.677767520438188, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-18 08:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 53563.2, ""max_total_power"": 70976.0, ""min_total_power"": 45984.0, ""phase_imbalance_percent"": 96.11972398960484, ""avg_power_l1"": 23802.133333333335, ""avg_power_l2"": 6640.533333333334, ""avg_power_l3"": 23120.533333333333, ""avg_power_factor"": 0.7193333333333335, ""avg_voltage_l1"": 234.92999999999998, ""avg_voltage_l2"": 235.42999999999995, ""avg_voltage_l3"": 234.81333333333333, ""voltage_stability_cv"": 0.19825079286666875, ""peak_events_count"": 3.0, ""avg_neutral_current"": 171.36, ""max_neutral_current"": 292.8, ""power_trend_percent"": 1.8462610311193655, ""avg_reactive_power"": 51291.2, ""reactive_to_active_ratio"": 95.75828180541865, ""load_variability_cv"": 13.010517332239546, ""anomaly_score"": 1.0, ""avg_frequency"": 49.983333333333334, ""frequency_deviation"": 0.01666666666666572}"
2025-08-18 08:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 58297.6, ""max_total_power"": 74288.0, ""min_total_power"": 43664.0, ""phase_imbalance_percent"": 85.61861894829289, ""avg_power_l1"": 23726.933333333334, ""avg_power_l2"": 8966.4, ""avg_power_l3"": 25604.266666666666, ""avg_power_factor"": 0.7249999999999999, ""avg_voltage_l1"": 235.50333333333336, ""avg_voltage_l2"": 235.98999999999998, ""avg_voltage_l3"": 235.36000000000004, ""voltage_stability_cv"": 0.1598301150432713, ""peak_events_count"": 5.0, ""avg_neutral_current"": 155.36, ""max_neutral_current"": 252.8, ""power_trend_percent"": 11.251378169790513, ""avg_reactive_power"": 54304.53333333333, ""reactive_to_active_ratio"": 93.15054707798149, ""load_variability_cv"": 16.005630292468677, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-18 08:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 53594.13333333333, ""max_total_power"": 75488.0, ""min_total_power"": 42656.0, ""phase_imbalance_percent"": 80.22072067589487, ""avg_power_l1"": 22789.866666666665, ""avg_power_l2"": 8458.666666666666, ""avg_power_l3"": 22345.6, ""avg_power_factor"": 0.7496666666666667, ""avg_voltage_l1"": 235.00666666666666, ""avg_voltage_l2"": 235.5166666666667, ""avg_voltage_l3"": 234.9833333333333, ""voltage_stability_cv"": 0.20292446444220127, ""peak_events_count"": 2.0, ""avg_neutral_current"": 155.94666666666666, ""max_neutral_current"": 246.4, ""power_trend_percent"": 8.002841245412561, ""avg_reactive_power"": 46612.8, ""reactive_to_active_ratio"": 86.97369861377862, ""load_variability_cv"": 12.8417846160688, ""anomaly_score"": 1.0, ""avg_frequency"": 49.980000000000004, ""frequency_deviation"": 0.01999999999999602}"
2025-08-18 08:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 54620.26666666667, ""max_total_power"": 68944.0, ""min_total_power"": 46800.0, ""phase_imbalance_percent"": 81.77477468680733, ""avg_power_l1"": 23917.866666666665, ""avg_power_l2"": 9029.333333333334, ""avg_power_l3"": 21673.066666666666, ""avg_power_factor"": 0.7826666666666668, ""avg_voltage_l1"": 235.26333333333335, ""avg_voltage_l2"": 235.67666666666668, ""avg_voltage_l3"": 235.27333333333328, ""voltage_stability_cv"": 0.21015000836593617, ""peak_events_count"": 2.0, ""avg_neutral_current"": 157.4933333333333, ""max_neutral_current"": 270.4, ""power_trend_percent"": 1.7648447644906071, ""avg_reactive_power"": 42745.066666666666, ""reactive_to_active_ratio"": 78.25861951119487, ""load_variability_cv"": 10.913815743414713, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-18 09:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 55050.666666666664, ""max_total_power"": 81392.0, ""min_total_power"": 45840.0, ""phase_imbalance_percent"": 93.2900600658787, ""avg_power_l1"": 24835.2, ""avg_power_l2"": 7716.266666666666, ""avg_power_l3"": 22499.2, ""avg_power_factor"": 0.7283333333333332, ""avg_voltage_l1"": 235.07666666666665, ""avg_voltage_l2"": 235.77666666666667, ""avg_voltage_l3"": 235.17000000000004, ""voltage_stability_cv"": 0.30786753267906214, ""peak_events_count"": 2.0, ""avg_neutral_current"": 179.7333333333333, ""max_neutral_current"": 270.4, ""power_trend_percent"": 3.468030060367128, ""avg_reactive_power"": 51153.066666666666, ""reactive_to_active_ratio"": 92.91997674869211, ""load_variability_cv"": 13.334401065867254, ""anomaly_score"": 1.0, ""avg_frequency"": 49.980000000000004, ""frequency_deviation"": 0.01999999999999602}"
2025-08-18 09:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 56366.4, ""max_total_power"": 67056.0, ""min_total_power"": 47856.0, ""phase_imbalance_percent"": 90.08203468733146, ""avg_power_l1"": 23091.2, ""avg_power_l2"": 8174.933333333333, ""avg_power_l3"": 25100.266666666666, ""avg_power_factor"": 0.7233333333333334, ""avg_voltage_l1"": 234.89333333333332, ""avg_voltage_l2"": 235.46999999999997, ""avg_voltage_l3"": 234.88666666666668, ""voltage_stability_cv"": 0.22025681749921425, ""peak_events_count"": 0.0, ""avg_neutral_current"": 155.62666666666667, ""max_neutral_current"": 220.8, ""power_trend_percent"": -3.3551739719837372, ""avg_reactive_power"": 53098.666666666664, ""reactive_to_active_ratio"": 94.20269285721044, ""load_variability_cv"": 10.083945072054897, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
